59,59
38,38
52,52
41,41
65,65
95,95
95,95
53,53
21,21
63,63
90,90
7,7
36,36
31,31
97,97
66,66
75,75
9,9
52,52
92,92
36,36
99,99
23,23
87,5
23,23
36,36
38,38
58,58
45,45
17,17
20,20
79,79
19,19
75,75
14,14
76,76
64,64
57,57
52,52
43,43
11,11
20,20
13,13
40,40
61,61
47,47
34,34
43,43
44,44
53,53
93,94
57,57
77,77
35,35
44,44
21,21
57,57
63,63
2,2
30,30
70,70
29,29
59,59
6,6
49,49
42,42
28,28
14,14
7,7
60,60
23,23
17,17
71,71
68,68
46,46
90,90
69,69
84,84
7,52
7,7
31,31
51,51
41,9
18,18
86,86
52,52
31,31
66,66
1,1
90,90
47,47
19,19
2,2
88,88
57,8
44,44
86,86
5,5
27,27
37,37
43,43
88,88
64,64
93,93
65,65
27,27
50,50
73,73
28,91
93,93
25,25
27,27
31,31
91,91
43,43
49,49
58,18
44,44
87,87
55,55
82,82
18,59
49,49
66,66
50,50
88,88
9,9
81,81
40,40
3,3
18,18
5,5
71,71
16,16
0,0
48,48
68,68
36,36
63,63
56,56
4,4
5,5
60,60
28,28
52,52
96,96
48,48
76,76
76,76
45,45
49,49
77,77
93,93
34,34
7,7
74,94
45,45
75,75
44,44
73,73
51,51
45,45
14,14
40,40
66,66
0,67
28,28
27,27
48,48
86,86
67,67
39,39
85,85
61,61
7,7
26,26
39,39
11,11
90,90
12,41
11,11
2,2
37,37
72,72
81,81
37,37
30,30
49,49
28,28
51,51
10,10
11,11
95,95
35,35
38,38
86,86
33,33
62,62
2,2
65,65
11,11
20,20
34,27
57,57
88,88
34,34
39,39
1,1
67,67
13,13
88,88
15,15
99,99
16,16
43,43
16,16
16,16
67,67
74,74
91,91
36,36
29,29
92,92
27,27
95,95
7,7
83,83
63,63
48,48
97,24
86,39
69,69
52,52
53,53
46,46
38,38
76,76
8,8
68,68
25,25
51,51
76,76
76,76
20,20
13,13
91,91
30,30
34,34
52,52
41,41
51,51
71,71
11,11
51,51
47,47
50,50
31,31
79,79
43,9
58,58
49,49
83,83
72,72
13,13
55,55
46,46
34,34
53,53
81,81
66,66
94,94
20,20
84,84
59,59
94,94
21,21
85,30
34,34
47,47
63,63
59,59
20,20
70,70
12,12
21,21
15,15
56,56
77,87
95,95
16,16
32,32
18,18
13,13
37,37
63,63
9,9
93,93
37,37
13,13
85,85
77,77
95,95
89,89
0,0
15,15
78,78
9,9
53,53
30,30
8,8
45,45
66,66
12,12
61,61
94,94
7,7
1,1
83,83
21,21
85,85
52,52
12,12
13,84
63,63
47,47
29,29
70,70
55,55
69,69
37,37
54,54
52,52
34,34
7,7
73,73
99,99
47,47
25,25
60,60
63,63
84,84
99,99
57,57
4,10
48,48
8,8
73,73
20,20
13,13
73,1
95,9
66,66
26,26
46,46
90,90
62,62
86,86
10,10
34,34
25,25
9,9
94,94
60,60
57,57
54,54
63,63
83,83
18,18
23,23
36,36
1,1
63,63
98,98
6,6
44,44
86,86
0,0
27,27
89,89
66,66
91,91
55,55
9,9
21,21
96,96
85,85
88,88
95,95
98,98
60,60
65,65
2,2
13,85
99,99
13,13
61,61
14,14
39,39
87,87
23,23
6,6
32,32
29,29
95,95
23,23
82,82
52,52
51,51
64,64
67,67
14,14
46,46
12,12
93,93
2,2
78,78
57,57
69,69
68,68
71,71
67,67
61,61
47,47
7,7
49,49
26,26
29,29
29,29
85,43
45,45
81,81
7,7
12,12
73,73
59,59
44,44
59,59
15,15
18,18
76,76
36,36
88,88
45,45
41,41
26,26
10,9
34,34
47,47
64,64
84,84
15,15
8,8
42,42
91,91
88,88
24,24
31,31
90,90
73,73
67,67
5,5
37,37
26,26
1,19
54,54
17,17
16,16
6,6
10,9
2,2
62,62
72,72
70,70
98,98
68,68
17,17
32,32
48,48
49,49
50,50
99,99
73,73
52,13
1,1
28,28
58,58
22,22
68,68
11,11
60,60
14,14
19,19
99,99
39,39
87,87
11,11
62,62
64,64
68,68
91,91
